datetime,open,high,low,close,tick_volume,spread_points,real_volume
2025.09.01 02:50:00,147.170,147.172,147.132,147.137,162,1,0
2025.09.01 02:55:00,147.138,147.138,147.081,147.126,338,0,0
2025.09.01 03:00:00,147.125,147.213,147.115,147.198,607,9,0
2025.09.01 03:05:00,147.197,147.239,147.192,147.233,431,3,0
2025.09.01 03:10:00,147.234,147.256,147.205,147.205,383,0,0
2025.09.01 03:15:00,147.204,147.221,147.190,147.213,313,0,0
2025.09.01 03:20:00,147.214,147.241,147.188,147.189,331,0,0
2025.09.01 03:25:00,147.190,147.239,147.188,147.193,298,0,0
2025.09.01 03:30:00,147.192,147.224,147.183,147.183,271,0,0
2025.09.01 03:35:00,147.184,147.205,147.159,147.205,275,0,0
2025.09.01 03:40:00,147.204,147.240,147.184,147.197,289,0,0
2025.09.01 03:45:00,147.198,147.233,147.194,147.227,258,0,0
2025.09.01 03:50:00,147.228,147.260,147.191,147.231,519,0,0
2025.09.01 03:55:00,147.232,147.253,147.215,147.234,298,2,0
2025.09.01 04:00:00,147.235,147.243,147.181,147.208,408,0,0
2025.09.01 04:05:00,147.209,147.287,147.200,147.267,403,0,0
2025.09.01 04:10:00,147.264,147.291,147.257,147.263,305,0,0
2025.09.01 04:15:00,147.264,147.319,147.263,147.316,370,0,0
2025.09.01 04:20:00,147.317,147.366,147.315,147.334,324,0,0
2025.09.01 04:25:00,147.339,147.362,147.323,147.362,320,0,0
2025.09.01 04:30:00,147.361,147.382,147.336,147.353,339,0,0
2025.09.01 04:35:00,147.349,147.372,147.318,147.355,516,0,0
2025.09.01 04:40:00,147.356,147.369,147.322,147.355,392,0,0
2025.09.01 04:45:00,147.356,147.361,147.266,147.266,443,0,0
2025.09.01 04:50:00,147.267,147.305,147.255,147.302,458,0,0
2025.09.01 04:55:00,147.303,147.311,147.270,147.291,368,0,0
2025.09.01 05:00:00,147.290,147.296,147.241,147.246,319,0,0
2025.09.01 05:05:00,147.247,147.247,147.150,147.160,635,0,0
2025.09.01 05:10:00,147.160,147.178,147.138,147.167,470,0,0
2025.09.01 05:15:00,147.166,147.167,147.102,147.105,377,0,0
2025.09.01 05:20:00,147.104,147.120,147.052,147.072,479,0,0
2025.09.01 05:25:00,147.072,147.075,147.032,147.043,400,0,0
2025.09.01 05:30:00,147.042,147.062,147.031,147.051,467,0,0
2025.09.01 05:35:00,147.052,147.062,147.024,147.049,389,0,0
2025.09.01 05:40:00,147.042,147.058,147.031,147.048,265,0,0
2025.09.01 05:45:00,147.047,147.060,147.018,147.054,237,0,0
2025.09.01 05:50:00,147.055,147.065,146.989,146.997,318,0,0
2025.09.01 05:55:00,146.998,146.998,146.849,146.891,637,0,0
2025.09.01 06:00:00,146.890,146.915,146.838,146.912,504,5,0
2025.09.01 06:05:00,146.912,146.933,146.897,146.912,313,0,0
