bar_index,bar_time_epoch_ms,bar_time_utc,bar_time_london,within_export_window,symbol,timeframe,session,session_phase,open,high,low,close,volume,direction,range,body_size,body_ratio,upper_wick,lower_wick,upper_wick_ratio,lower_wick_ratio,close_location,atr,body_atr,range_atr,net_progress_3,net_progress_6,net_progress_12,net_progress_atr_3,net_progress_atr_6,net_progress_atr_12,directional_efficiency_3,directional_efficiency_6,directional_efficiency_12,overlap_with_previous,overlap_ratio_previous,consecutive_higher_closes,consecutive_lower_closes,nearest_level,nearest_level_source,nearest_level_distance,nearest_level_distance_atr,previous_day_high,previous_day_low,previous_session_high,previous_session_low,consolidation_high,consolidation_low,m15_time,m15_direction,m15_trend,m15_efficiency,m15_atr,m15_swing_high,m15_swing_low,m30_time,m30_direction,m30_trend,m30_efficiency,m30_atr,m30_swing_high,m30_swing_low,h1_time,h1_direction,h1_trend,h1_efficiency,h1_atr,h1_swing_high,h1_swing_low
21252,1785427500000,2026-07-30T16:05:00Z,2026-07-30T17:05:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.472,159.506,159.382,159.395,2520,BEARISH,0.124,0.077,0.6209677419,0.034,0.013,0.2741935484,0.1048387097,0.1048387097,0.2665,0.2889305816,0.4652908068,-0.051,0.073,0.137,-0.191369606,0.2739212008,0.5140712946,0.4951456311,0.2931726908,0.2185007974,0.078,0.7647058824,0,2,159.279,CONFIRMED_SWING_LOW,0.116,0.4352,163.91,163.229,163.743,157.958,163.697,163.631,1785426300000,BEARISH,-1,0.5542,0.4937,162.964,157.958,1785425400000,NEUTRAL,0,0.7497,0.5363,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21253,1785427800000,2026-07-30T16:10:00Z,2026-07-30T17:10:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.403,159.496,159.39,159.448,2266,BULLISH,0.106,0.045,0.4245283019,0.048,0.013,0.4528301887,0.1226415094,0.5471698113,0.2551,0.1764014112,0.4155233242,-0.024,0.137,0.023,-0.0940807526,0.5370442964,0.0901607213,0.1846153846,0.470790378,0.044834308,0.106,1,1,0,159.551,CONFIRMED_SWING_HIGH,0.103,0.4038,163.91,163.229,163.743,157.958,163.697,163.631,1785426300000,BEARISH,-1,0.5542,0.4937,162.964,157.958,1785425400000,NEUTRAL,0,0.7497,0.5363,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21254,1785428100000,2026-07-30T16:15:00Z,2026-07-30T17:15:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.447,159.506,159.389,159.396,2422,BEARISH,0.117,0.051,0.4358974359,0.059,0.007,0.5042735043,0.0598290598,0.0598290598,0.2452,0.2079934747,0.4771615008,-0.075,0.053,-0.066,-0.3058727569,0.2161500816,-0.2691680261,0.4143646409,0.1704180064,0.125,0.106,1,0,1,159.279,CONFIRMED_SWING_LOW,0.117,0.4772,163.91,163.229,163.743,157.958,163.697,163.631,1785427200000,BEARISH,-1,0.5539,0.469,162.964,157.958,1785425400000,NEUTRAL,0,0.7497,0.5363,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21255,1785428400000,2026-07-30T16:20:00Z,2026-07-30T17:20:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.395,159.476,159.367,159.446,2241,BULLISH,0.109,0.051,0.4678899083,0.03,0.028,0.2752293578,0.2568807339,0.7247706422,0.2355,0.2165605096,0.4628450106,0.051,0,0.013,0.2165605096,0,0.0552016985,0.3290322581,0,0.0236794171,0.087,0.7981651376,1,0,159.53,CONFIRMED_SWING_HIGH,0.084,0.3567,163.91,163.229,163.743,157.958,163.697,163.631,1785427200000,BEARISH,-1,0.5539,0.469,162.964,157.958,1785425400000,NEUTRAL,0,0.7497,0.5363,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21256,1785428700000,2026-07-30T16:25:00Z,2026-07-30T17:25:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.448,159.492,159.393,159.437,2742,BEARISH,0.099,0.011,0.1111111111,0.044,0.044,0.4444444444,0.4444444444,0.4444444444,0.2257,0.0487372619,0.4386353567,-0.011,-0.035,-0.013,-0.0487372619,-0.1550731059,-0.0575985822,0.0990990991,0.1452282158,0.0240295749,0.083,0.8383838384,0,1,159.53,CONFIRMED_SWING_HIGH,0.093,0.412,163.91,163.229,163.743,157.958,163.697,163.631,1785427200000,BEARISH,-1,0.5539,0.469,162.964,157.958,1785425400000,NEUTRAL,0,0.7497,0.5363,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21257,1785429000000,2026-07-30T16:30:00Z,2026-07-30T17:30:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.436,159.491,159.408,159.488,2646,BULLISH,0.083,0.052,0.6265060241,0.003,0.028,0.0361445783,0.3373493976,0.9638554217,0.2155,0.2412993039,0.3851508121,0.092,0.017,0.113,0.4269141531,0.0788863109,0.524361949,0.8363636364,0.058419244,0.2185686654,0.083,1,1,0,159.53,CONFIRMED_SWING_HIGH,0.042,0.1949,163.91,163.229,163.743,157.958,163.697,163.631,1785428100000,BEARISH,-1,0.5985,0.4454,162.964,157.958,1785427200000,NEUTRAL,0,0.7714,0.5096,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21258,1785429300000,2026-07-30T16:35:00Z,2026-07-30T17:35:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.489,159.55,159.467,159.525,1886,BULLISH,0.083,0.036,0.4337349398,0.025,0.022,0.3012048193,0.265060241,0.6987951807,0.2061,0.1746724891,0.4027171276,0.079,0.13,0.203,0.3833090733,0.6307617661,0.9849587579,0.8144329897,0.5158730159,0.4051896208,0.024,0.2891566265,2,0,159.53,CONFIRMED_SWING_HIGH,0.005,0.0243,163.91,163.229,163.743,157.958,159.621,159.236,1785428100000,BEARISH,-1,0.5985,0.4454,162.964,157.958,1785427200000,NEUTRAL,0,0.7714,0.5096,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21259,1785429600000,2026-07-30T16:40:00Z,2026-07-30T17:40:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.526,159.602,159.494,159.598,1596,BULLISH,0.108,0.072,0.6666666667,0.004,0.032,0.037037037,0.2962962963,0.962962963,0.1991,0.361627323,0.5424409844,0.161,0.15,0.287,0.8086388749,0.7533902562,1.4414866901,1,0.5514705882,0.5097690941,0.056,0.6746987952,3,0,159.602,CONSOLIDATION_HIGH,0.004,0.0201,163.91,163.229,163.743,157.958,159.602,159.279,1785428100000,BEARISH,-1,0.5985,0.4454,162.964,157.958,1785427200000,NEUTRAL,0,0.7714,0.5096,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21260,1785429900000,2026-07-30T16:45:00Z,2026-07-30T17:45:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.599,159.642,159.562,159.588,1308,BEARISH,0.08,0.011,0.1375,0.043,0.026,0.5375,0.325,0.325,0.1906,0.0577124869,0.4197271773,0.1,0.192,0.245,0.5246589717,1.0073452256,1.2854144806,0.8333333333,0.8347826087,0.4528650647,0.04,0.5,0,1,159.642,CONSOLIDATION_HIGH,0.054,0.2834,163.91,163.229,163.743,157.958,159.642,159.279,1785429000000,BEARISH,-1,0.5614,0.4275,162.964,157.958,1785427200000,NEUTRAL,0,0.7714,0.5096,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21261,1785430200000,2026-07-30T16:50:00Z,2026-07-30T17:50:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.587,159.693,159.574,159.659,1531,BULLISH,0.119,0.072,0.6050420168,0.034,0.013,0.2857142857,0.1092436975,0.7142857143,0.1854,0.3883495146,0.6418554477,0.134,0.213,0.213,0.7227615965,1.1488673139,1.1488673139,0.8701298701,0.8486055777,0.4184675835,0.068,0.85,1,0,159.642,CONSOLIDATION_HIGH,0.017,0.0917,163.91,163.229,163.743,157.958,159.642,159.279,1785429000000,BEARISH,-1,0.5614,0.4275,162.964,157.958,1785427200000,NEUTRAL,0,0.7714,0.5096,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21262,1785430500000,2026-07-30T16:55:00Z,2026-07-30T17:55:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.66,159.67,159.565,159.565,1696,BEARISH,0.105,0.095,0.9047619048,0.01,0,0.0952380952,0,0,0.1797,0.5286588759,0.5843071786,-0.033,0.128,0.093,-0.183639399,0.7122982749,0.5175292154,0.1885714286,0.380952381,0.1611785095,0.096,0.9142857143,0,1,159.53,CONFIRMED_SWING_HIGH,0.035,0.1948,163.91,163.229,163.743,157.958,159.642,159.279,1785429000000,BEARISH,-1,0.5614,0.4275,162.964,157.958,1785427200000,NEUTRAL,0,0.7714,0.5096,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
21263,1785430800000,2026-07-30T17:00:00Z,2026-07-30T18:00:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.564,159.693,159.557,159.684,2254,BULLISH,0.136,0.12,0.8823529412,0.009,0.007,0.0661764706,0.0514705882,0.9338235294,0.1766,0.6795016988,0.7701019253,0.096,0.196,0.213,0.543601359,1.1098527746,1.2061155153,0.338028169,0.4851485149,0.3064748201,0.105,1,1,0,159.642,CONSOLIDATION_HIGH,0.042,0.2379,163.91,163.229,163.743,157.958,159.642,159.279,1785429900000,BEARISH,-1,0.5572,0.4063,162.964,157.958,1785429000000,NEUTRAL,0,0.7427,0.4936,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21264,1785431100000,2026-07-30T17:05:00Z,2026-07-30T18:05:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.684,159.691,159.631,159.636,1013,BEARISH,0.06,0.048,0.8,0.007,0.005,0.1166666667,0.0833333333,0.0833333333,0.1682,0.2853745541,0.3567181926,-0.023,0.111,0.241,-0.1367419738,0.6599286564,1.4328180737,0.0881226054,0.2674698795,0.3613193403,0.06,1,0,1,159.642,CONSOLIDATION_HIGH,0.006,0.0357,163.91,163.229,163.743,157.958,159.642,159.279,1785429900000,BEARISH,-1,0.5572,0.4063,162.964,157.958,1785429000000,NEUTRAL,0,0.7427,0.4936,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21265,1785431400000,2026-07-30T17:10:00Z,2026-07-30T18:10:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.635,159.697,159.622,159.666,1309,BULLISH,0.075,0.031,0.4133333333,0.031,0.013,0.4133333333,0.1733333333,0.5866666667,0.1616,0.1918316832,0.4641089109,0.101,0.068,0.218,0.625,0.4207920792,1.349009901,0.5126903553,0.1827956989,0.3385093168,0.06,1,1,0,159.642,CONSOLIDATION_HIGH,0.024,0.1485,163.91,163.229,163.743,157.958,159.642,159.279,1785429900000,BEARISH,-1,0.5572,0.4063,162.964,157.958,1785429000000,NEUTRAL,0,0.7427,0.4936,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21266,1785431700000,2026-07-30T17:15:00Z,2026-07-30T18:15:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.669,159.738,159.662,159.718,1273,BULLISH,0.076,0.049,0.6447368421,0.02,0.007,0.2631578947,0.0921052632,0.7368421053,0.1555,0.3151125402,0.4887459807,0.034,0.13,0.322,0.2186495177,0.8360128617,2.0707395498,0.2615384615,0.3140096618,0.5,0.035,0.4666666667,2,0,159.642,CONSOLIDATION_HIGH,0.076,0.4888,163.91,163.229,163.743,157.958,159.642,159.279,1785430800000,BEARISH,-1,0.5301,0.3873,162.964,157.958,1785429000000,NEUTRAL,0,0.7427,0.4936,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21267,1785432000000,2026-07-30T17:20:00Z,2026-07-30T18:20:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.717,159.822,159.715,159.818,1196,BULLISH,0.107,0.101,0.9439252336,0.004,0.002,0.0373831776,0.0186915888,0.9626168224,0.152,0.6644736842,0.7039473684,0.182,0.159,0.372,1.1973684211,1.0460526316,2.4473684211,1,0.3589164786,0.5360230548,0.023,0.3026315789,3,0,159.642,CONSOLIDATION_HIGH,0.176,1.1578,163.91,163.229,163.743,157.958,159.642,159.279,1785430800000,BEARISH,-1,0.5301,0.3873,162.964,157.958,1785429000000,NEUTRAL,0,0.7427,0.4936,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21268,1785432300000,2026-07-30T17:25:00Z,2026-07-30T18:25:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.817,159.848,159.77,159.789,2045,BEARISH,0.078,0.028,0.358974359,0.031,0.019,0.3974358974,0.2435897436,0.2435897436,0.1467,0.1908657123,0.5316973415,0.123,0.224,0.352,0.8384458078,1.5269256987,2.3994546694,0.679558011,0.5925925926,0.4929971989,0.052,0.6666666667,0,1,159.642,CONSOLIDATION_HIGH,0.147,1.0019,163.91,163.229,163.743,157.958,159.642,159.279,1785430800000,BEARISH,-1,0.5301,0.3873,162.964,157.958,1785429000000,NEUTRAL,0,0.7427,0.4936,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21269,1785432600000,2026-07-30T17:30:00Z,2026-07-30T18:30:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.79,159.825,159.747,159.815,1984,BULLISH,0.078,0.025,0.3205128205,0.01,0.043,0.1282051282,0.5512820513,0.8717948718,0.1418,0.1763046544,0.5500705219,0.097,0.131,0.327,0.6840620592,0.9238363893,2.3060648801,0.6258064516,0.4596491228,0.4746008708,0.055,0.7051282051,1,0,159.642,CONSOLIDATION_HIGH,0.173,1.2199,163.91,163.229,163.743,157.958,159.642,159.279,1785431700000,BEARISH,-1,0.5036,0.3729,162.964,157.958,1785430800000,NEUTRAL,0,0.677,0.4791,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21270,1785432900000,2026-07-30T17:35:00Z,2026-07-30T18:35:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.817,159.831,158.516,158.535,4759,BEARISH,1.315,1.282,0.974904943,0.014,0.019,0.0106463878,0.0144486692,0.0144486692,0.2256,5.6826241135,5.8289007092,-1.283,-1.101,-0.99,-5.6870567376,-4.8803191489,-4.3882978723,0.9610486891,0.725774555,0.5124223602,0.078,1,0,1,157.958,PREVIOUS_SESSION_LOW,0.577,2.5575,163.91,163.229,163.743,157.958,159.642,159.279,1785431700000,BEARISH,-1,0.5036,0.3729,162.964,157.958,1785430800000,NEUTRAL,0,0.677,0.4791,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21271,1785433200000,2026-07-30T17:40:00Z,2026-07-30T18:40:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.534,159.264,158.522,158.799,4481,BULLISH,0.742,0.265,0.3571428571,0.465,0.012,0.6266846361,0.0161725067,0.3733153639,0.2625,1.0095238095,2.8266666667,-0.99,-0.867,-0.799,-3.7714285714,-3.3028571429,-3.0438095238,0.6305732484,0.4951456311,0.3763542157,0.742,1,1,0,159.279,CONSOLIDATION_LOW,0.48,1.8286,163.91,163.229,163.743,157.958,159.642,159.279,1785431700000,BEARISH,-1,0.5036,0.3729,162.964,157.958,1785430800000,NEUTRAL,0,0.677,0.4791,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21272,1785433500000,2026-07-30T17:45:00Z,2026-07-30T18:45:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.788,159.086,158.752,159.046,3566,BULLISH,0.334,0.258,0.7724550898,0.04,0.036,0.119760479,0.1077844311,0.880239521,0.2676,0.9641255605,1.2481315396,-0.769,-0.672,-0.542,-2.8736920777,-2.5112107623,-2.0254110613,0.4293690676,0.345323741,0.2296610169,0.334,1,2,0,159.279,CONSOLIDATION_LOW,0.233,0.8707,163.91,163.229,163.743,157.958,159.642,159.279,1785432600000,BEARISH,-1,0.5614,0.4402,162.964,157.958,1785430800000,NEUTRAL,0,0.677,0.4791,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21273,1785433800000,2026-07-30T17:50:00Z,2026-07-30T18:50:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.046,159.118,158.946,159.107,3807,BULLISH,0.172,0.061,0.3546511628,0.011,0.1,0.0639534884,0.5813953488,0.9360465116,0.2608,0.2338957055,0.6595092025,0.572,-0.711,-0.552,2.1932515337,-2.7262269939,-2.1165644172,1,0.3728369166,0.234893617,0.14,0.8139534884,3,0,159.279,CONSOLIDATION_LOW,0.172,0.6596,163.91,163.229,163.743,157.958,159.642,159.279,1785432600000,BEARISH,-1,0.5614,0.4402,162.964,157.958,1785430800000,NEUTRAL,0,0.677,0.4791,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21274,1785434100000,2026-07-30T17:55:00Z,2026-07-30T18:55:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.108,159.146,158.975,158.993,3025,BEARISH,0.171,0.115,0.6725146199,0.038,0.018,0.2222222222,0.1052631579,0.1052631579,0.2544,0.4520440252,0.6721698113,0.194,-0.796,-0.572,0.7625786164,-3.1289308176,-2.248427673,0.4597156398,0.3995983936,0.241350211,0.143,0.8362573099,0,1,159.279,CONSOLIDATION_LOW,0.286,1.1244,163.91,163.229,163.743,157.958,159.642,159.279,1785432600000,BEARISH,-1,0.5614,0.4402,162.964,157.958,1785430800000,NEUTRAL,0,0.677,0.4791,163.743,157.958,1785427200000,BEARISH,-1,0.682,0.551,163.743,157.958
21275,1785434400000,2026-07-30T18:00:00Z,2026-07-30T19:00:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.992,159.044,158.941,158.986,3695,BEARISH,0.103,0.006,0.0582524272,0.052,0.045,0.5048543689,0.4368932039,0.4368932039,0.2436,0.0246305419,0.4228243021,-0.06,-0.829,-0.698,-0.2463054187,-3.4031198686,-2.8653530378,0.3296703297,0.4201723264,0.3091231178,0.069,0.6699029126,0,2,159.279,CONSOLIDATION_LOW,0.293,1.203,163.91,163.229,163.743,157.958,159.642,159.279,1785433500000,BEARISH,-1,0.5727,0.4369,159.848,157.958,1785432600000,NEUTRAL,0,0.7382,0.5388,163.743,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21276,1785434700000,2026-07-30T18:05:00Z,2026-07-30T19:05:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.987,159.09,158.858,158.903,2307,BEARISH,0.232,0.084,0.3620689655,0.103,0.045,0.4439655172,0.1939655172,0.1939655172,0.2427,0.3461063041,0.9559126494,-0.204,0.368,-0.733,-0.8405438813,1.5162752369,-3.0201895344,1,0.4742268041,0.3196685565,0.103,1,0,3,159.279,CONSOLIDATION_LOW,0.376,1.5491,163.91,163.229,163.743,157.958,159.642,159.279,1785433500000,BEARISH,-1,0.5727,0.4369,159.848,157.958,1785432600000,NEUTRAL,0,0.7382,0.5388,163.743,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21277,1785435000000,2026-07-30T18:10:00Z,2026-07-30T19:10:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.902,158.945,158.84,158.876,2024,BEARISH,0.105,0.026,0.2476190476,0.043,0.036,0.4095238095,0.3428571429,0.3428571429,0.2329,0.1116358952,0.4508372692,-0.117,0.077,-0.79,-0.5023615286,0.3306139974,-3.3920137398,1,0.1428571429,0.3449781659,0.087,0.8285714286,0,4,158.516,CONFIRMED_SWING_LOW,0.36,1.5458,163.91,163.229,163.743,157.958,159.642,159.279,1785433500000,BEARISH,-1,0.5727,0.4369,159.848,157.958,1785432600000,NEUTRAL,0,0.7382,0.5388,163.743,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21278,1785435300000,2026-07-30T18:15:00Z,2026-07-30T19:15:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.877,158.992,158.845,158.989,1575,BULLISH,0.147,0.112,0.7619047619,0.003,0.032,0.0204081633,0.2176870748,0.9795918367,0.2268,0.4938271605,0.6481481481,0.003,-0.057,-0.729,0.0132275132,-0.2513227513,-3.2142857143,0.0134529148,0.1407407407,0.3100808167,0.1,0.9523809524,1,0,159.279,CONSOLIDATION_LOW,0.29,1.2789,163.91,163.229,163.743,157.958,159.642,159.279,1785434400000,NEUTRAL,0,0.5749,0.4235,159.848,158.516,1785432600000,NEUTRAL,0,0.7382,0.5388,163.743,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21279,1785435600000,2026-07-30T18:20:00Z,2026-07-30T19:20:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.992,159.095,158.954,159.077,1942,BULLISH,0.141,0.085,0.6028368794,0.018,0.038,0.1276595745,0.2695035461,0.8723404255,0.2206,0.3853127833,0.6391659112,0.174,-0.03,-0.741,0.7887579329,-0.1359927471,-3.3590208522,0.7631578947,0.0694444444,0.3168020522,0.038,0.2695035461,2,0,159.279,CONSOLIDATION_LOW,0.202,0.9156,163.91,163.229,163.743,157.958,159.642,159.279,1785434400000,NEUTRAL,0,0.5749,0.4235,159.848,158.516,1785432600000,NEUTRAL,0,0.7382,0.5388,163.743,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21280,1785435900000,2026-07-30T18:25:00Z,2026-07-30T19:25:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.078,159.099,159,159.014,1311,BEARISH,0.099,0.064,0.6464646465,0.021,0.014,0.2121212121,0.1414141414,0.1414141414,0.2119,0.3020292591,0.4672015101,0.138,0.021,-0.775,0.6512505899,0.0991033506,-3.6573855592,0.5227272727,0.0551181102,0.3265908133,0.095,0.9595959596,0,1,158.84,CONFIRMED_SWING_LOW,0.174,0.821,163.91,163.229,163.743,157.958,159.642,159.279,1785434400000,NEUTRAL,0,0.5749,0.4235,159.848,158.516,1785432600000,NEUTRAL,0,0.7382,0.5388,163.743,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21281,1785436200000,2026-07-30T18:30:00Z,2026-07-30T19:30:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.015,159.095,158.94,158.978,1721,BEARISH,0.155,0.037,0.2387096774,0.08,0.038,0.5161290323,0.2451612903,0.2451612903,0.2079,0.177970178,0.7455507456,-0.011,-0.008,-0.837,-0.0529100529,-0.0384800385,-4.025974026,0.0588235294,0.0195121951,0.3512379354,0.095,0.9595959596,0,2,158.84,CONFIRMED_SWING_LOW,0.138,0.6639,163.91,163.229,163.743,157.958,159.642,159.279,1785435300000,NEUTRAL,0,0.5378,0.4114,159.848,158.516,1785434400000,BEARISH,-1,0.7277,0.5188,159.848,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21282,1785436500000,2026-07-30T18:35:00Z,2026-07-30T19:35:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.979,159.098,158.973,159.094,739,BULLISH,0.125,0.115,0.92,0.004,0.006,0.032,0.048,0.968,0.202,0.5693069307,0.6188118812,0.017,0.191,0.559,0.0841584158,0.9455445545,2.7673267327,0.0790697674,0.4311512415,0.4585726005,0.122,0.976,1,0,159.279,CONSOLIDATION_LOW,0.185,0.916,163.91,163.229,163.743,157.958,159.642,159.279,1785435300000,NEUTRAL,0,0.5378,0.4114,159.848,158.516,1785434400000,BEARISH,-1,0.7277,0.5188,159.848,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21283,1785436800000,2026-07-30T18:40:00Z,2026-07-30T19:40:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.095,159.101,158.997,159.026,922,BEARISH,0.104,0.069,0.6634615385,0.006,0.029,0.0576923077,0.2788461538,0.2788461538,0.195,0.3538461538,0.5333333333,0.012,0.15,0.227,0.0615384615,0.7692307692,1.1641025641,0.0545454545,0.3099173554,0.2218963832,0.101,0.9711538462,0,1,158.84,CONFIRMED_SWING_LOW,0.186,0.9541,163.91,163.229,163.743,157.958,159.642,159.279,1785435300000,NEUTRAL,0,0.5378,0.4114,159.848,158.516,1785434400000,BEARISH,-1,0.7277,0.5188,159.848,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21284,1785437100000,2026-07-30T18:45:00Z,2026-07-30T19:45:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.027,159.038,158.989,159.013,1601,BEARISH,0.049,0.014,0.2857142857,0.011,0.024,0.2244897959,0.4897959184,0.4897959184,0.1845,0.0758807588,0.2655826558,0.035,0.024,-0.033,0.189701897,0.1300813008,-0.1788617886,0.1776649746,0.0625,0.0418250951,0.041,0.8367346939,0,2,158.84,CONFIRMED_SWING_LOW,0.173,0.9375,163.91,163.229,163.743,157.958,159.642,159.279,1785436200000,NEUTRAL,0,0.3269,0.3935,159.848,158.516,1785434400000,BEARISH,-1,0.7277,0.5188,159.848,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21285,1785437400000,2026-07-30T18:50:00Z,2026-07-30T19:50:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.01,159.077,158.98,159.012,2600,BULLISH,0.097,0.002,0.0206185567,0.065,0.03,0.6701030928,0.3092783505,0.3298969072,0.1783,0.0112170499,0.5440269209,-0.082,-0.065,-0.095,-0.4598990466,-0.3645541223,-0.532809871,1,0.2188552189,0.1303155007,0.049,1,0,3,158.84,CONFIRMED_SWING_LOW,0.172,0.9648,163.91,163.229,163.743,157.958,159.642,159.279,1785436200000,NEUTRAL,0,0.3269,0.3935,159.848,158.516,1785434400000,BEARISH,-1,0.7277,0.5188,159.848,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
21286,1785437700000,2026-07-30T18:55:00Z,2026-07-30T19:55:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.009,159.038,158.881,158.888,3274,BEARISH,0.157,0.121,0.7707006369,0.029,0.007,0.1847133758,0.0445859873,0.0445859873,0.1768,0.6843891403,0.8880090498,-0.138,-0.126,-0.105,-0.7805429864,-0.7126696833,-0.5938914027,1,0.3519553073,0.1420838972,0.058,0.5979381443,0,4,158.84,CONFIRMED_SWING_LOW,0.048,0.2716,163.91,163.229,163.743,157.958,159.642,159.279,1785436200000,NEUTRAL,0,0.3269,0.3935,159.848,158.516,1785434400000,BEARISH,-1,0.7277,0.5188,159.848,157.958,1785430800000,BEARISH,-1,0.7169,0.6068,163.743,157.958
